"gene_id","p_threshold","method","n_snps","beta","se","pvalue","intercept","intercept_se","intercept_pvalue"
"ENSG00000143842.15","0.001","MR-Egger",106,-0.524090242306719,0.413375266324091,0.204858080102547,0.0198168785989763,0.019512527000134,0.309820974783696
"ENSG00000286572.1","0.001","MR-Egger",106,-0.343355508155769,0.188553882208066,0.0686077528225066,0.0334952607783922,0.0220076907858478,0.128014142683004
"ENSG00000143845.15","0.001","MR-Egger",105,-0.524628914873701,0.325719945538081,0.107250616518855,0.0182860133318941,0.0231579008159911,0.429747916064291
"ENSG00000226715.4","0.001","MR-Egger",61,0.0169410729971809,0.105352344218947,0.872247814786549,0.025980073238279,0.0178459593778084,0.145449068971815
"ENSG00000183298.5","0.001","MR-Egger",60,0.32735665737779,0.314124562597196,0.297354323122618,-0.0155090079782638,0.0239818738355649,0.517828008018821
"ENSG00000137936.18","0.001","MR-Egger",87,0.0338666260761981,0.471367645298362,0.94272320478452,-0.00913822532065209,0.0194790456332583,0.63897595920927
"ENSG00000260464.1","0.001","MR-Egger",87,0.413994330063569,0.145687025001581,0.00448780324848586,-0.0272911224907768,0.0160357494314772,0.0887755126181633
"ENSG00000067334.14","0.001","MR-Egger",87,-0.339728298185539,0.339319024839812,0.316727148626351,0.00492404520689464,0.0223892434060636,0.825926405462258
"ENSG00000023909.10","0.001","MR-Egger",87,-0.403013264962188,0.236395633833006,0.088227005489268,-0.0105422610361092,0.0146435513698161,0.471571077102428
"ENSG00000198691.14","0.001","MR-Egger",100,-0.176726649120368,0.119911179033495,0.140531959224808,0.010248237415921,0.015745518168176,0.515132376448303
"ENSG00000137962.13","0.001","MR-Egger",109,-0.579795657989562,0.307564438893909,0.0594137336667995,-0.0127562501708548,0.015944879359583,0.423698199979265
"ENSG00000117528.14","0.001","MR-Egger",111,0.000767523587694869,0.347428934566587,0.998237352558674,-0.00913066541918254,0.0172587377016208,0.596773569165918
"ENSG00000117525.14","0.001","MR-Egger",115,1.07899791684045,0.574851038245318,0.0605174935050026,-0.0163002429697757,0.0180746519617784,0.367147780673731
"ENSG00000288736.1","0.001","MR-Egger",115,-0.212668140473809,0.128439559164909,0.0977656109861855,0.0176214287292937,0.017141560542881,0.303952448627295
"ENSG00000223675.1","0.001","MR-Egger",116,0.0876946477750257,0.148657322212017,0.555250056662343,0.0388484471548989,0.0158792916938188,0.0144256844905617
"ENSG00000143036.17","0.001","MR-Egger",112,-0.277789670503391,0.171566525572923,0.105417838335019,-0.0124958835874821,0.0142922170747374,0.381947349252791
"ENSG00000224081.10","0.001","MR-Egger",110,0.214746373459734,0.158887351571588,0.176514935983439,-0.019567070040381,0.0156548607511755,0.211334688819902
"ENSG00000117519.16","0.001","MR-Egger",107,0.536489897297009,0.393604577758712,0.172877019618497,0.000572800594785996,0.0166254705425788,0.972515764370475
"ENSG00000235501.7","0.001","MR-Egger",107,-0.180925022698297,0.0695879648804856,0.00932381509367675,0.0202983305348606,0.0151807013328354,0.181185379560691
"ENSG00000230427.1","0.001","MR-Egger",103,0.409438191805717,0.125208626167147,0.00107529314694155,-0.03847538554038,0.0183781686193264,0.0363011984423913
"ENSG00000172339.10","0.001","MR-Egger",102,-0.425972425251237,0.215845552557846,0.0484379774004962,0.0389288665126369,0.0196294709055341,0.0473468014535381
"ENSG00000152078.10","0.001","MR-Egger",102,-0.290514594127979,0.378426938029989,0.442671350225539,-0.0181214987191337,0.0191199958699175,0.343242821538495
"ENSG00000226026.7","0.001","MR-Egger",102,0.611579908686624,0.143064734772053,1.91268258267208e-05,-0.0551328296080524,0.0184226434869004,0.00276551691309534
"ENSG00000122481.17","0.001","MR-Egger",102,0.18659628733778,0.0714122992583246,0.00897661989287779,0.0235938045824583,0.0169412572577415,0.163715607267161
"ENSG00000228852.6","0.001","MR-Egger",103,-0.207023240615665,0.201286043164042,0.303713417337033,-0.00932305464912858,0.0215269651116526,0.664951367285111
"ENSG00000287919.1","0.001","MR-Egger",103,-0.26216208013852,0.0878359044673724,0.00283874990576205,0.0212272417390749,0.0206538149244996,0.304060984201704
"ENSG00000203697.12","0.001","MR-Egger",98,0.00575293146338225,0.0722650477526002,0.936548421031141,0.0120920644047648,0.015639993791839,0.439433491814306
"ENSG00000162909.18","0.001","MR-Egger",97,0.556999022865136,0.354539666127274,0.116171375645483,-0.0238195127766571,0.0160283143685251,0.137255398238034
"ENSG00000143514.17","0.001","MR-Egger",98,-0.343376614654949,0.381363416284476,0.367911613131929,0.00143426937841899,0.0158664341576058,0.927972174809535
"ENSG00000288999.1","0.001","MR-Egger",98,0.229963151246099,0.187473770957473,0.219957276527679,-0.000296775743420592,0.0177879898005368,0.986688670203961
"ENSG00000272645.4","0.001","MR-Egger",94,-0.0249738398842081,0.127043427505512,0.844158422683386,0.00991893284491766,0.0155389304392533,0.523260253579301
"ENSG00000185495.10","0.001","MR-Egger",94,-0.0528500857325912,0.127019478341961,0.67735249447396,0.0150969286185082,0.0167058176763691,0.366158271448811
"ENSG00000278467.1","0.001","MR-Egger",94,-0.18997349584878,0.160147754752361,0.235527969577056,0.0160247675953882,0.0189027553360974,0.396578488377792
"ENSG00000143756.12","0.001","MR-Egger",92,-0.355650117705764,0.415398763218246,0.391906205512377,0.0239188649964154,0.0193145920007054,0.215574030964816
"ENSG00000236773.1","0.001","MR-Egger",90,-0.00283980123035573,0.129163955566272,0.982459107761593,-0.0126094218356056,0.0171098108331568,0.461140431722997
"ENSG00000143753.13","0.001","MR-Egger",90,0.259431106822132,0.26973886925047,0.336157039847111,-0.00565396583219177,0.0175748101344815,0.747673536729573
"ENSG00000232628.7","0.001","MR-Egger",92,0.038661872326007,0.144042718133176,0.788387128690027,0.00567786608503552,0.0175063573772592,0.745686946921559
"ENSG00000237101.1","0.001","MR-Egger",92,-0.0260806059130189,0.146271754744237,0.858485488774286,-0.00198333768604304,0.0177473423844458,0.911018408692407
"ENSG00000143748.18","0.001","MR-Egger",91,-0.544447764066119,0.253048666648324,0.0314325317107607,0.0223235398125698,0.0166426943195552,0.179809538239644
"ENSG00000143771.12","0.001","MR-Egger",91,-0.11272239366565,0.103181871097017,0.274629571629369,0.0233047972945686,0.0162653630477548,0.151918777871498
"ENSG00000143786.8","0.001","MR-Egger",91,-0.553463409522575,0.454378881990679,0.223198941276689,0.0214993295072672,0.0199053624654117,0.280107773697531
"ENSG00000162923.17","0.001","MR-Egger",91,0.651038016646357,0.403745768507097,0.106854275896323,-0.00797357190982029,0.0171529857355313,0.642038607736603
"ENSG00000233384.3","0.001","MR-Egger",88,-0.15824174776031,0.140140183920633,0.258827160970938,0.00205962744935053,0.0207860194944104,0.921069074009974
"ENSG00000225334.3","0.001","MR-Egger",83,-0.383544228449273,0.219638370778078,0.0807669478546758,0.0144113894655442,0.0218156931032632,0.508870556787114
"ENSG00000286719.1","0.001","MR-Egger",82,-0.0450080393297504,0.11416208880655,0.693398829093849,0.0142623252293164,0.018129535854447,0.431463337827341
"ENSG00000185842.16","0.001","MR-Egger",81,0.0894538041833606,0.142637531420875,0.530566997030587,-0.0397716281976027,0.0206402806290268,0.0539928698179426
"ENSG00000143815.15","0.001","MR-Egger",80,-0.147056371816054,0.258201423706826,0.568988858506022,0.0228078422785092,0.019390810728542,0.239507327032859
"ENSG00000234476.4","0.001","MR-Egger",80,0.307445748603425,0.178546245920771,0.0850805646719577,-0.0236273888330577,0.0187124382637881,0.20671251837249
"ENSG00000203721.8","0.001","MR-Egger",55,-0.360197452530456,0.227226451061795,0.112922817442223,0.0355140535511145,0.022653785282497,0.116954105689457
"ENSG00000162702.8","0.001","MR-Egger",56,0.216659504652695,0.556570850332496,0.697072213658711,0.00210740057243849,0.0232797295686172,0.927869924163583
"ENSG00000260088.1","0.001","MR-Egger",64,-0.0865633309419868,0.0664162051623538,0.192456480289176,0.0288631085619652,0.0217621636810165,0.18474109432646
"ENSG00000118197.14","0.001","MR-Egger",64,0.259341259842267,0.145905411606016,0.075492330777762,-0.054010922306292,0.0217599162962391,0.0130599935014433
"ENSG00000118200.15","0.001","MR-Egger",64,-0.16118557066598,0.672692179230993,0.810630539897871,0.00125110055567148,0.0243078385117403,0.958951789900734
"ENSG00000163362.11","0.001","MR-Egger",70,0.173521874000744,0.276495022769599,0.530281181340561,0.0300653327358726,0.0184299037848966,0.102819816293629
"ENSG00000116852.15","0.001","MR-Egger",76,-0.512822431859139,0.237467688155048,0.0308078209564961,0.00570210852943188,0.0170391784476277,0.737891449065487
"ENSG00000229191.1","0.001","MR-Egger",76,-0.0345954514042588,0.284301280885284,0.903147796660654,-0.0138272794786319,0.0217795687468028,0.525510668869094
"ENSG00000081248.12","0.001","MR-Egger",82,0.332768413577766,0.332684181789287,0.317187994994522,-0.0260112859146542,0.0213957821421914,0.22409150212741
"ENSG00000232237.5","0.001","MR-Egger",82,-0.0332786685575791,0.247424943988134,0.893007167655969,0.0318267526379029,0.023291287139729,0.171792736529811
"ENSG00000116857.17","0.001","MR-Egger",84,0.0594703833743162,0.270822359173371,0.826189037810829,-0.0471603063046488,0.0160335970408809,0.00326792593377845
"ENSG00000163395.17","0.001","MR-Egger",85,0.422534582628819,0.248556000294161,0.0891389610282334,-0.011850801649972,0.0239503993282218,0.6207370580388
"ENSG00000081277.13","0.001","MR-Egger",87,-0.231074624313922,0.126475833591413,0.0676958745564644,0.0365927308890616,0.0168558955711699,0.0299375338566934
"ENSG00000067208.16","0.001","MR-Egger",99,-0.0909910301987934,0.246137744108919,0.711624480785219,0.0110229573891033,0.0223334110776634,0.62161445673315
"ENSG00000122406.14","0.001","MR-Egger",101,0.377777316552928,0.443660723357867,0.394491399727463,-0.0299336135234015,0.0156609722173392,0.0559595005183791
"ENSG00000229052.2","0.001","MR-Egger",100,0.25322727123048,0.241956581219763,0.295292657993878,-0.0207689760332661,0.0276991311521254,0.453371526293306
"ENSG00000154511.12","0.001","MR-Egger",97,0.346248267647317,0.174452177179274,0.0471695435073254,-0.0364469301588094,0.0173379287380971,0.0355401216501881
"ENSG00000287797.1","0.001","MR-Egger",97,-0.0523058491981336,0.11995090782114,0.662792857019247,0.0313998307323585,0.0198214338381783,0.113162959335773
"ENSG00000143033.18","0.001","MR-Egger",94,-0.25120540947003,0.386740978958717,0.515986603813195,-0.00934028213200948,0.01950342514009,0.632006421134933
"ENSG00000117500.13","0.001","MR-Egger",89,0.0943103842608005,0.131350131863679,0.472752641493687,-0.024831472150728,0.0145439700017782,0.0877592534037048
"ENSG00000122483.18","0.001","MR-Egger",88,-0.199941186124588,0.25109119244249,0.425864004581713,-0.00164333960356137,0.0193288678386993,0.932245521016263
"ENSG00000223745.8","0.001","MR-Egger",87,0.0227948136971885,0.0354462808307124,0.520171835761385,-0.018352855292698,0.0145957491093279,0.208604852821325
"ENSG00000117505.13","0.001","MR-Egger",87,-0.599699552065373,0.329924581074172,0.0691120182210685,0.0487663092498458,0.0191823070855138,0.0110139899149948
"ENSG00000229635.1","0.001","MR-Egger",87,0.0613984624660403,0.115461727445577,0.5948890247053,-0.0130049858864538,0.017647369900914,0.461161142696744
"ENSG00000137942.18","0.001","MR-Egger",86,-0.0842890163559629,0.366857331582416,0.81827853156138,0.00435955214623792,0.0185000463376862,0.813703590770878
"ENSG00000163568.15","0.001","MR-Egger",53,0.0409526847470751,0.181320050476257,0.821311432561361,-0.0438415612576224,0.0248841658051111,0.0780987618774915
"ENSG00000289192.1","0.001","MR-Egger",54,0.120760747464903,0.0752412392496996,0.108498021035106,-0.0461411641625551,0.0231866558767622,0.0465922706763073
"ENSG00000118733.17","0.001","MR-Egger",53,-0.427742522213473,0.5125367304041,0.403965636200266,0.00934761255616821,0.0228651353668517,0.682675359146877
"ENSG00000183508.5","0.001","MR-Egger",47,0.100654209335361,0.324904877113699,0.756716145049514,-0.024338117335328,0.0225505881966967,0.280468488898749
"ENSG00000196505.11","0.001","MR-Egger",52,0.155543434748637,0.309246307208354,0.614981227532365,-0.000299000181370971,0.0256739873558355,0.990708017715789
"ENSG00000065183.16","0.001","MR-Egger",52,0.0384408618603646,0.419928609843637,0.927062394810119,-0.0037243555016123,0.0252623897111154,0.882795083745306
"ENSG00000155761.14","0.001","MR-Egger",52,-0.130872862519088,0.120200226326607,0.27624628924474,0.026058256269556,0.0180680016436624,0.149236840459846
"ENSG00000092607.15","0.001","MR-Egger",73,0.0492120216237418,0.283407861994903,0.862145397709776,0.0252832683439353,0.0187061222015474,0.17650205139557
"ENSG00000116874.12","0.001","MR-Egger",72,0.0732542831159192,0.0420550919069648,0.0815321093198844,-0.0194091542165333,0.0207650625750147,0.349941679993664
"ENSG00000231365.7","0.001","MR-Egger",72,0.0911253515479906,0.0460638902251165,0.0479018307534418,-0.0176639012496381,0.019306768159469,0.360240348504617
"ENSG00000227712.2","0.001","MR-Egger",64,-0.184628400945334,0.19930026730849,0.35424691975872,0.0200662381822512,0.0208275153706236,0.3353225033353
"ENSG00000203859.10","0.001","MR-Egger",63,-0.138766207415672,0.19483569039045,0.476327498990439,0.00714356629289284,0.0168473202837007,0.671552718923198
"ENSG00000232780.2","0.001","MR-Egger",63,-0.192146864979451,0.157227384116872,0.221671547420519,0.0171852596409847,0.0186164533095025,0.355943574164183
"ENSG00000203858.3","0.001","MR-Egger",63,-0.110733861913056,0.272356144620546,0.68431837525832,0.0221716162688809,0.020637345792475,0.282668365454546
"ENSG00000235595.1","0.001","MR-Egger",62,-0.00742207115224552,0.215686823905693,0.972549146282735,0.000978298639679079,0.0234499739623944,0.96672307530471
"ENSG00000229570.2","0.001","MR-Egger",61,-0.00809186026398917,0.093854737015349,0.931294032146546,0.0206974300368886,0.018869884868457,0.272707042588712
"ENSG00000116678.20","0.001","MR-Egger",63,0.383376318004506,0.189228709682822,0.0427653520841427,-0.0249987720161001,0.0291984216986459,0.391904524625332
"ENSG00000184588.18","0.001","MR-Egger",66,-0.12713515681997,0.517033096417988,0.805764557161591,-0.00918693577403171,0.0256380476640893,0.720094789338425
"ENSG00000268043.8","0.001","MR-Egger",67,0.0679451644199228,0.323161573406069,0.833471485888697,0.0639189138263575,0.0225240786331726,0.00454251087521529
"ENSG00000131791.8","0.001","MR-Egger",62,-0.625849029788925,0.353807439884695,0.0769110126665251,0.0867256841585537,0.0260365809391417,0.000865604782558593
"ENSG00000180867.11","0.001","MR-Egger",62,-0.764361728415741,0.20787073054922,0.000235899400628181,0.0285209108115623,0.0315334248600384,0.365748352401073
"ENSG00000226015.2","0.001","MR-Egger",62,0.172649291130264,0.1790030373739,0.334792896439153,-0.088937465650164,0.0385474227617487,0.0210424417380872
"ENSG00000237188.5","0.001","MR-Egger",62,0.11402027764714,0.134959519409574,0.398195720717706,-0.0878259666570878,0.0276534400602224,0.00149346248691296
"ENSG00000131778.20","0.001","MR-Egger",62,0.161520166879327,0.149431627225989,0.279743024653528,-0.0892299235468273,0.026245035762874,0.000674158893769095
"ENSG00000131781.13","0.001","MR-Egger",62,-0.076664323560182,0.180304853371418,0.670696140109083,-0.0519526764368052,0.0250412481703605,0.0380158330035891
"ENSG00000278811.4","0.001","MR-Egger",72,-0.224278121741482,0.183202437046525,0.220873293027349,-0.0369167054994228,0.0279869993544075,0.187146974481892
"ENSG00000116128.12","0.001","MR-Egger",72,-0.825530924807713,0.344174693835035,0.0164587301709482,0.0906646503848922,0.0243604212954141,0.000197806565987779
"ENSG00000289419.1","0.001","MR-Egger",72,0.338043359499317,0.139044706433765,0.0150495415865686,-0.0452524841310334,0.0215029465744838,0.035336746871985
"ENSG00000162836.12","0.001","MR-Egger",72,0.0689934642081541,0.0743275031397472,0.353285164137499,-0.115483998846111,0.0244272704451657,2.27114321837973e-06
"ENSG00000265107.3","0.001","MR-Egger",72,-0.141643206097107,0.211138938797025,0.502314133014855,-0.0321421299399588,0.0260933581767666,0.218019058797307
"ENSG00000188092.15","0.001","MR-Egger",72,0.298281888661467,0.188759368032697,0.114055813812945,0.0251408801930941,0.0217397197613012,0.247497492118722
"ENSG00000274372.5","0.001","MR-Egger",74,0.225329385054752,0.136163706839216,0.0979566053988892,-0.0636978875407119,0.0228934724137108,0.00539651016433762
"ENSG00000215859.9","0.001","MR-Egger",74,0.0244914891265937,0.184433109618957,0.894356819504521,0.0307867526757771,0.0233453936969413,0.187252493857216
"ENSG00000229828.2","0.001","MR-Egger",72,-0.0531512137319888,0.231636915447938,0.818512053771334,0.0486010222882077,0.0319083503269426,0.127722604877995
"ENSG00000198658.4","0.001","MR-Egger",69,-0.0256229164754154,0.123431327358381,0.835550332669313,0.0337250594378604,0.0238339525522184,0.157068292114843
"ENSG00000263956.8","0.001","MR-Egger",69,0.259847384588327,0.115346515120115,0.0242746305448562,-0.0247381145584634,0.0220566483045432,0.26204455093065
"ENSG00000232265.8","0.001","MR-Egger",69,0.150092612260751,0.140959388595015,0.286969478676388,-0.0170094935115129,0.0252203346584001,0.500034366209904
"ENSG00000227733.11","0.001","MR-Egger",65,0.137442306126674,0.0739830947307424,0.0632041175980043,-0.0266306126186501,0.0235375780143555,0.257883253021129
"ENSG00000234283.1","0.001","MR-Egger",61,0.137461325690383,0.195541245077894,0.482069038195205,0.0240706395500171,0.0310359485577093,0.438001227069093
"ENSG00000224481.4","0.001","MR-Egger",59,0.402431801881676,0.137992627772865,0.00354177634989417,-0.0469376242472675,0.027147081664887,0.0838069850925376
"ENSG00000272824.1","0.001","MR-Egger",56,0.388725973645646,0.187569064586242,0.0382242566862456,-0.0600427216888583,0.0284246935425116,0.0346569821080271
"ENSG00000231551.8","0.001","MR-Egger",52,-0.204415982941334,0.253917667507275,0.420791816425452,-0.0308442955322204,0.0319914578751919,0.334974936391454
"ENSG00000225871.2","0.001","MR-Egger",51,-0.304334751897015,0.291265847195801,0.296083364485193,-0.00225863090438953,0.0371492916461812,0.951519477070633
"ENSG00000280649.2","0.001","MR-Egger",50,0.335869540374352,0.18621683170553,0.0712865699660166,-0.0475957561740829,0.0280608228877723,0.0898548356218523
"ENSG00000274020.4","0.001","MR-Egger",42,0.269511837055431,0.285369270644315,0.344948996260038,-0.0263394237610875,0.0383438918541691,0.492129238363064
"ENSG00000270629.7","0.001","MR-Egger",36,-0.282897387902899,0.37177566995634,0.446695460719355,0.000938696206835641,0.0420418559086581,0.982186585983844
"ENSG00000178104.19","0.001","MR-Egger",26,0.203325855441033,0.568839127204157,0.720762439085417,-0.032855745154967,0.0538482860718408,0.541759822651998
"ENSG00000058085.15","0.001","MR-Egger",71,-0.0795375274344623,0.0559740525923583,0.155325076355354,-0.000576249437755272,0.0161528414251063,0.97154166195248
"ENSG00000157064.11","0.001","MR-Egger",70,0.842323633540752,0.753999070502948,0.263933839546865,-0.0185324632436689,0.0177102673263821,0.29536493986391
"ENSG00000232860.9","0.001","MR-Egger",68,0.0734191389440615,0.166851905704837,0.659918440128872,-0.00456726361851426,0.0169748820671237,0.787883427233452
"ENSG00000116698.22","0.001","MR-Egger",68,0.152673645037523,0.172628073239596,0.37647601833633,-0.00890097491001447,0.0158267150416517,0.573842211933696
"ENSG00000116701.15","0.001","MR-Egger",68,-0.470797824986835,0.414966427220247,0.256566271732391,0.00305325084015258,0.0157947526139798,0.846717820806127
"ENSG00000162704.16","0.001","MR-Egger",65,0.230033404702272,0.268136859066017,0.390950169430125,-0.0172501957467479,0.0202050578733317,0.393240024199955
"ENSG00000143344.16","0.001","MR-Egger",65,-0.720857229310996,0.44001233925659,0.10136622913873,0.00912569559172381,0.021463505914918,0.670710823590088
"ENSG00000198756.12","0.001","MR-Egger",71,-0.182076268015561,0.246326804992786,0.459806526983646,0.00210404543246526,0.0187958419821533,0.910869340293439
"ENSG00000117592.9","0.001","MR-Egger",107,-1.06688688820413,0.906094089275445,0.239013124190786,0.104378921222185,0.0277478302870953,0.000168764632668683
"ENSG00000203739.5","0.001","MR-Egger",106,-0.181600369905438,0.19915388500248,0.361842662862455,0.0794253966784681,0.0357689601960232,0.0263840484434863
"ENSG00000162753.13","0.001","MR-Egger",111,-0.0471171795271916,0.0559409550798908,0.399638927251286,0.0882670035680978,0.031643273486364,0.00527993262107951
"ENSG00000183831.7","0.001","MR-Egger",114,-0.404230492426999,0.0793444776089511,3.49429124080203e-07,0.164509395056903,0.0290538668349804,1.4942679982255e-08
"ENSG00000076321.11","0.001","MR-Egger",115,0.241384105787804,0.355989428815433,0.497730242929061,-0.0995904033791882,0.024421873698814,4.54407458716499e-05
"ENSG00000200674.1","0.001","MR-Egger",119,0.640970963953725,0.122832976720608,1.80639159186313e-07,-0.187847606195048,0.0375700012285599,5.73493115441082e-07
"ENSG00000120334.16","0.001","MR-Egger",119,0.497504921261952,0.194305200705909,0.0104542634783962,-0.149867608057148,0.0391088200682435,0.000127071261704748
"ENSG00000117593.12","0.001","MR-Egger",119,-0.548441436226833,0.118075317247074,3.40333419956984e-06,0.214307585891826,0.0373320616975514,9.43543398967961e-09
"ENSG00000270084.2","0.001","MR-Egger",120,-1.34916817339239,0.224509130400242,1.86195814322332e-09,0.0675461722983713,0.0310306929902766,0.0294989576443618
"ENSG00000185278.15","0.001","MR-Egger",121,1.13284815162896,0.556107357855394,0.0416396880789631,-0.0854849593377879,0.0356237629702745,0.0164102556490566
"ENSG00000234741.9","0.001","MR-Egger",121,1.94386216135608,0.148731750909605,0,-0.0777424515576456,0.0173217863400284,7.18506407770825e-06
"ENSG00000117601.15","0.001","MR-Egger",122,0.362622797519413,0.0644463651337337,1.83649573326505e-08,-0.191658634406123,0.0335265602374618,1.08663178455259e-08
"ENSG00000135870.12","0.001","MR-Egger",124,0.585890002219261,0.302112437807436,0.0524634688477119,-0.183410100773786,0.0387915659803409,2.26639265377138e-06
"ENSG00000152061.24","0.001","MR-Egger",127,-0.481425455167234,0.324770671401295,0.13824583919503,0.159589574858539,0.0348640899829888,4.70617202474877e-06
"ENSG00000227373.6","0.001","MR-Egger",127,0.298923918387279,0.173172421128652,0.0843179964579193,0.0780896808918092,0.0280203110157079,0.00532156236362002
"ENSG00000203737.5","0.001","MR-Egger",114,2.48896003427854,0.701335249402625,0.000386862041841018,-0.186006484276436,0.0286345171537882,8.25475243715346e-11
"ENSG00000287697.1","0.001","MR-Egger",91,-1.80635752614464,0.336961122828165,8.28864228363813e-08,0.0152937071005366,0.0350060686278407,0.6621930766089
"ENSG00000116161.18","0.001","MR-Egger",91,-2.70911949946895,0.63186752787305,1.8071137926734e-05,0.00371259106398406,0.0294127988573664,0.89955488475587
"ENSG00000120333.4","0.001","MR-Egger",91,-0.579063242616851,0.42955912611537,0.177645249397849,0.150091344429308,0.041254844619384,0.000274602670981672
"ENSG00000120332.17","0.001","MR-Egger",89,0.730077668182365,0.0623391236217778,0,-0.0578189967726246,0.0216861006626731,0.00767191419595048
"ENSG00000235750.10","0.001","MR-Egger",80,1.11455322414811,0.409540855195465,0.00649922488892973,-0.0424450727587542,0.0420626158209876,0.312930244862075
"ENSG00000227740.2","0.001","MR-Egger",40,0.91196805335759,0.381571030599227,0.0168467750363419,-0.12375593026619,0.0351100396453284,0.000423799782717449
"ENSG00000260990.1","0.001","MR-Egger",72,-0.120184328025379,0.343034616887395,0.726071342378566,0.114788671272682,0.0370466679719786,0.00194510579240648
"ENSG00000116147.17","0.001","MR-Egger",45,0.663897795004083,0.820974662963494,0.418704838486471,0.0727803629768009,0.044799856422807,0.104254879004614
"ENSG00000174332.6","0.001","MR-Egger",81,0.53666025240123,0.223799729019369,0.016487177504958,-0.0531522096156886,0.0237845453086175,0.0254346029229839
"ENSG00000058804.12","0.001","MR-Egger",82,0.216709905596195,0.316652310507545,0.493736443381692,0.0234507953610149,0.0210724751964304,0.265766918370295
"ENSG00000058799.15","0.001","MR-Egger",81,0.388495625008183,0.27650460823453,0.160014126287641,-0.0126788414742702,0.0214024529759045,0.553581880129954
"ENSG00000081870.12","0.001","MR-Egger",81,-0.362487660912139,0.3249994079049,0.264701031921529,0.0257621213025674,0.023253518832912,0.267913405289149
"ENSG00000116212.15","0.001","MR-Egger",81,0.299137693203594,0.339655815123182,0.37847572693671,-0.0118322633057643,0.0229278881777231,0.605809539165668
"ENSG00000280378.1","0.001","MR-Egger",77,0.0933407434435213,0.182859831444013,0.609736455600933,-0.040008918352652,0.0216827708150355,0.0650093247373218
"ENSG00000116209.12","0.001","MR-Egger",76,-0.217736247597041,0.181944866467918,0.231417451164345,-0.0042192752957402,0.0198916196195508,0.832018713855289
"ENSG00000116205.14","0.001","MR-Egger",76,-0.385308558039304,0.359228446640862,0.283450467102696,0.000496304640639708,0.0246936457471901,0.98396481606276
"ENSG00000280425.2","0.001","MR-Egger",75,0.130588247205933,0.142518240125023,0.359514042738391,0.00455430177212982,0.0227134936236394,0.841081078076104
"ENSG00000157211.11","0.001","MR-Egger",76,-0.684266935703006,0.163678629924481,2.90802986273597e-05,0.0411030743871477,0.0198148964556998,0.038046611611446
"ENSG00000116221.15","0.001","MR-Egger",75,0.08536840642272,0.24368618978616,0.726097755362879,-0.0115280322754282,0.022325550183337,0.605602647757475
"ENSG00000215883.11","0.001","MR-Egger",75,-0.124173091296581,0.198518613065007,0.531643943817474,-0.023089965545652,0.0216127332326006,0.285362620507458
"ENSG00000198711.5","0.001","MR-Egger",75,0.0327398296417414,0.210334719167769,0.876304298936283,-0.0328738962040664,0.0219180628893263,0.13365220327144
"ENSG00000157216.16","0.001","MR-Egger",74,-1.01671598443086,0.461001088015929,0.027422360156079,0.0104109587230647,0.0218669008967419,0.633998992821495
"ENSG00000162390.18","0.001","MR-Egger",72,-0.00437966140553818,0.232726088757429,0.98498553392043,0.0180444324884021,0.022779948623879,0.428291231946093
"ENSG00000162391.12","0.001","MR-Egger",71,0.103750430463049,0.215747301541286,0.630595633694299,-0.0238407286491681,0.025874125279042,0.356835383612091
"ENSG00000184313.20","0.001","MR-Egger",70,-0.121785912377202,0.199221416497144,0.540994809684957,-0.0208755452256418,0.0226289036715951,0.356259038584841
"ENSG00000243725.7","0.001","MR-Egger",69,-0.083680761938848,0.146281773800752,0.56728683601096,-0.0203720940840813,0.0230755185813937,0.377320307085554
"ENSG00000162396.6","0.001","MR-Egger",68,0.136472342146564,0.191619903494262,0.476338846810265,-0.00849920414903899,0.0223677200579699,0.703962986619612
"ENSG00000006555.11","0.001","MR-Egger",68,0.265006393304769,0.270332813268086,0.326939631068284,-0.0204488512645067,0.026848786214205,0.446280637256812
"ENSG00000162398.12","0.001","MR-Egger",68,0.266453850554774,0.136709209569176,0.051288785154169,-0.0322653902774596,0.0224837098666492,0.151271044995567
"ENSG00000116133.13","0.001","MR-Egger",66,-0.525241374855543,0.210922619032415,0.0127668045515921,0.0251074914246795,0.0220994125623547,0.255908110080009
"ENSG00000143001.5","0.001","MR-Egger",64,-0.283778440260192,0.181891184432144,0.118723257619476,-0.00214195974792654,0.0285847447909949,0.940267489443258
"ENSG00000169174.11","0.001","MR-Egger",60,-0.152987764785101,0.249615747958695,0.539947038636985,-0.00216145691445027,0.0244659043254146,0.929601934774153
"ENSG00000162402.14","0.001","MR-Egger",44,0.282530552390791,0.241355169771582,0.241759279666461,-0.0507546459674595,0.0277810689785417,0.0677071684279769
"ENSG00000183780.13","0.001","MR-Egger",55,0.800497340675277,0.794330835282191,0.313568182821431,-0.0208061437717842,0.0275754070556008,0.450538180382264
"ENSG00000233332.1","0.001","MR-Egger",53,0.206471297198655,0.208076156890019,0.321057468732134,0.00680274241378512,0.0246872059886594,0.782888029405616
"ENSG00000236358.1","0.001","MR-Egger",56,-0.110692208555237,0.251715545694806,0.660117329090812,0.0496853231864174,0.0226669409365391,0.0283814541640706
"ENSG00000273367.1","0.001","MR-Egger",56,-0.434029644435839,0.314519291894924,0.167593476372577,0.0801325451190464,0.0218445544068539,0.000244161321233616
