"gene_id","p_threshold","method","n_snps","beta","se","pvalue","intercept","intercept_se","intercept_pvalue"
"ENSG00000152382.6","0.00001","MR-Egger",25,-1.67867346152657,0.704291401821056,0.0171492215095825,0.107548448371142,0.0296299289363937,0.000283725013142888
"ENSG00000143195.13","0.00001","MR-Egger",29,0.0742001288762909,0.423629005787496,0.860958973168298,0.0272901479219539,0.0496994781912837,0.582934554632598
"ENSG00000143194.13","0.00001","MR-Egger",29,0.039126837158986,0.0820037112939118,0.633266024565709,-0.0496473014124617,0.0359195792682278,0.166916633117488
"ENSG00000198842.10","0.00001","MR-Egger",33,0.316786072493635,0.325515732061416,0.330462822689213,0.0296003070806904,0.0240328184806959,0.218075404447758
"ENSG00000143167.12","0.00001","MR-Egger",35,-0.157382037134775,0.340206888573659,0.643646197619256,0.044407184126195,0.0368615855759919,0.22831880096845
"ENSG00000231605.6","0.00001","MR-Egger",37,0.0963975536471605,0.154962568208051,0.533895887805951,0.0431796127902775,0.029848793042749,0.148005711748348
"ENSG00000272205.1","0.00001","MR-Egger",37,-0.971599687238261,0.564848726457363,0.0854131740876043,0.0781937725044334,0.0310876242404932,0.0118941213799546
"ENSG00000143190.23","0.00001","MR-Egger",37,0.473309018501905,0.986396632062827,0.631343720921512,0.00675469516678501,0.0314995615789664,0.830205704636784
"ENSG00000287218.1","0.00001","MR-Egger",37,-0.191321250195616,0.53183114360298,0.719041133773832,0.0179677728510174,0.0275645878297738,0.514502711114968
"ENSG00000198821.11","0.00001","MR-Egger",37,-0.143059645050078,0.378856798981421,0.70572125819188,0.0209008071679024,0.0407063637845221,0.607634435656062
"ENSG00000143162.9","0.00001","MR-Egger",37,-0.0685351046727654,0.197793105520574,0.728967768264882,0.0232962144103797,0.0198238235039191,0.239929701342188
"ENSG00000198771.11","0.00001","MR-Egger",37,0.920808657474217,0.314281666369685,0.00339089144764948,-0.0926026762080405,0.0324951965024693,0.00437557641777553
"ENSG00000241666.2","0.00001","MR-Egger",37,-0.360489565780396,0.484057529778499,0.456438205135538,0.0222735177218803,0.0412183071553295,0.588935517857671
"ENSG00000197965.12","0.00001","MR-Egger",36,1.48971456593605,0.609006917091396,0.0144395980556142,-0.0265386060154429,0.0327307115903108,0.417470969770552
"ENSG00000143199.18","0.00001","MR-Egger",30,0.0393936266644363,0.0701425279685504,0.574373201065042,-0.00700270381540739,0.0230344510151198,0.761120260637942
"ENSG00000143164.16","0.00001","MR-Egger",29,0.129831158193172,1.05290804772098,0.901863828311065,-0.0290012713443823,0.0308808021912544,0.347660951333997
"ENSG00000143158.11","0.00001","MR-Egger",29,0.0385632682673253,0.199060976939716,0.846390505417018,-0.0299645350857949,0.0249249619944855,0.229290000130717
"ENSG00000224837.1","0.00001","MR-Egger",25,1.42547262328857,0.914155368753999,0.118917587717165,-0.0249246125175083,0.0352680104768245,0.479740425020726
"ENSG00000143147.15","0.00001","MR-Egger",24,-0.189089764884216,0.334426626349156,0.571791658594975,0.0626033863390679,0.0382970676101183,0.102116498551988
"ENSG00000143155.13","0.00001","MR-Egger",25,-0.144837915549682,1.45358892076589,0.92062887172746,0.0147498397206565,0.0338628577048965,0.663144566604049
"ENSG00000228140.2","0.00001","MR-Egger",41,0.207984261002508,0.135651868327495,0.125221470215925,-0.0219427541827666,0.0191255775793103,0.251258107107465
"ENSG00000142634.13","0.00001","MR-Egger",41,-0.378544522995576,0.759886211177031,0.618371636820176,0.0242047104525374,0.030454369448191,0.426737920151562
"ENSG00000162438.12","0.00001","MR-Egger",43,0.274363476392703,0.241687630217389,0.256292086629876,-0.0269726247268345,0.0223469210481629,0.227434022047267
"ENSG00000142615.8","0.00001","MR-Egger",44,0.0875777845524137,0.193884092385354,0.651483854668812,-0.00713787713185962,0.0256147960345082,0.780504022406979
"ENSG00000215704.10","0.00001","MR-Egger",44,0.0497719959512265,0.159318309638231,0.754731990536147,0.00685553135679834,0.0217079272060819,0.752148445484771
"ENSG00000132906.18","0.00001","MR-Egger",47,-0.34037240961532,0.224443625111317,0.129388858968115,0.0184637168191842,0.0195017062936528,0.343753735090552
"ENSG00000116138.13","0.00001","MR-Egger",47,0.23014208827667,0.487671002579895,0.636983322905704,0.00336038837546262,0.0228141961826597,0.882900170071358
"ENSG00000116771.6","0.00001","MR-Egger",48,-0.0453012669471363,0.132772480122487,0.732957010549409,0.00542829985976785,0.0187403482326093,0.772077561010442
"ENSG00000237301.1","0.00001","MR-Egger",48,0.464805739576031,0.318854080754479,0.144912747895625,-0.0421659337980422,0.0231935345888832,0.0690635534328214
"ENSG00000235084.3","0.00001","MR-Egger",48,-0.0670753601330534,0.270701963464185,0.804302264512108,0.0173684607818676,0.0216978191713038,0.423438338918421
"ENSG00000197312.12","0.00001","MR-Egger",48,0.385466151942487,0.30299309216865,0.203304013640436,-0.0257929813500055,0.0228999770961003,0.260024937424973
"ENSG00000116786.13","0.00001","MR-Egger",49,0.0211166588794853,0.729365776144169,0.97690280635537,0.00636106717006828,0.032729153359763,0.845898100573627
"ENSG00000162461.8","0.00001","MR-Egger",50,-0.0352788784659252,0.138828852259448,0.799404574753282,0.00614635559043154,0.0161869776161483,0.704160773319936
"ENSG00000237938.5","0.00001","MR-Egger",50,-0.368732355245809,0.3204556644866,0.249876196507086,0.0205222151013189,0.0211607377736109,0.332133668188861
"ENSG00000162458.13","0.00001","MR-Egger",50,0.167775390880657,0.264505924327482,0.525886825034967,-0.0206879284761937,0.0186577705331009,0.267512018439848
"ENSG00000233954.6","0.00001","MR-Egger",50,0.0155660666102053,0.315759422169145,0.960682422556728,0.0030905467929978,0.0228270076097277,0.892303591388316
"ENSG00000178715.8","0.00001","MR-Egger",50,-0.00234671574489309,0.229003150130734,0.991823800283679,0.00696120072868371,0.020108096836405,0.72920072605976
"ENSG00000179743.4","0.00001","MR-Egger",50,-0.0257624117230361,0.1481927212039,0.861988083481471,0.0130927442468324,0.0218604632774539,0.549223928075156
"ENSG00000065526.12","0.00001","MR-Egger",50,0.422102825942568,0.658171315438901,0.521310457169288,-0.0266897540357299,0.0243203820092891,0.272456389841812
"ENSG00000116809.12","0.00001","MR-Egger",61,-0.381831291174809,0.484827536370414,0.430953496116965,0.0105365692856394,0.020457031341584,0.606512093250051
"ENSG00000183888.4","0.00001","MR-Egger",62,-0.372213426866619,0.302081869405911,0.217889036833591,0.0404820762147585,0.0213019009838203,0.05738099420786
"ENSG00000186510.12","0.00001","MR-Egger",62,-0.00248713200312405,0.0681448998918497,0.970885513906347,-0.00293573052687221,0.0163835399450548,0.85779024058501
"ENSG00000173641.18","0.00001","MR-Egger",62,-0.0963693963790828,0.142380096618703,0.498503679888244,0.0130805373821959,0.0187384169716492,0.485139737670979
"ENSG00000232456.1","0.00001","MR-Egger",63,-0.080511186456441,0.0706212444639321,0.254268793807567,-0.00833738326103948,0.0164732762185353,0.612775449381529
"ENSG00000184908.20","0.00001","MR-Egger",63,0.312152092657497,0.236232713864623,0.186376230129793,-0.00822715247686437,0.019431065786938,0.672001972390238
"ENSG00000185519.9","0.00001","MR-Egger",64,-0.0361006651795189,0.180414646847163,0.841403698331102,0.00238980139415025,0.0177834214723648,0.893099196110585
"ENSG00000142627.13","0.00001","MR-Egger",65,0.253502066785444,0.285118189760897,0.373942771886916,-0.0103773439373855,0.017087145593377,0.543639396101412
"ENSG00000142632.17","0.00001","MR-Egger",64,0.258808668692966,0.14234788933454,0.0690424401464453,-0.0149439995298657,0.0179965142955238,0.406322274115494
"ENSG00000237276.9","0.00001","MR-Egger",64,0.258436378230159,0.14620559315367,0.0771239399730674,-0.0262804847789052,0.0193013670480817,0.173328353048596
"ENSG00000288398.1","0.00001","MR-Egger",64,-0.115977812795085,0.104493374278229,0.267039577116704,-0.00373882908733515,0.0167080322338837,0.822932887997308
"ENSG00000132881.12","0.00001","MR-Egger",64,-0.232403277985575,0.157846031369752,0.140928655608591,0.0100248443968399,0.0173510623322626,0.56342248199254
"ENSG00000233929.1","0.00001","MR-Egger",64,0.462460054962692,0.178585907002258,0.00960969026214631,-0.0445262958150951,0.0226392681345039,0.0492094146090525
"ENSG00000037637.11","0.00001","MR-Egger",67,-0.114516584992722,0.297922624898657,0.700694119345702,-0.00165930762414738,0.0176960011274613,0.92529394618138
"ENSG00000055070.17","0.00001","MR-Egger",67,0.632360487607672,0.587265904803327,0.281575285419485,-0.0153195623183395,0.0191178553056275,0.422945128570318
"ENSG00000157191.20","0.00001","MR-Egger",66,1.1800404901631,0.73286455640789,0.107359567261509,-0.0242865392648476,0.0187867495104321,0.196098112464416
"ENSG00000226029.1","0.00001","MR-Egger",66,-0.101599780394796,0.153309381520807,0.507515801887216,-0.010881954303982,0.0187009570746242,0.560638817462816
"ENSG00000080947.15","0.00001","MR-Egger",64,-0.451313466809586,0.480311123406786,0.347408743549417,0.0234654870920764,0.0213552025391494,0.271847333660043
"ENSG00000261135.1","0.00001","MR-Egger",64,-0.293041631590258,0.193506940425815,0.129931334345478,0.00611072934052945,0.0174346981277554,0.725969186335858
"ENSG00000233421.5","0.00001","MR-Egger",62,-0.120665877001539,0.173169910061032,0.485924049300921,0.0146187464623216,0.0203228406468459,0.471940116374097
"ENSG00000219481.11","0.00001","MR-Egger",59,0.00551536770983877,0.117479182092086,0.962554976599897,-0.0103729926687947,0.0188952425929821,0.583023446776025
"ENSG00000186301.8","0.00001","MR-Egger",59,-0.0423283964733789,0.0969536328181594,0.662413130814218,-0.00230796889826556,0.0203356783121457,0.909639253983487
"ENSG00000215908.10","0.00001","MR-Egger",59,-0.0309244313073671,0.094721019034382,0.744061913454257,-0.0115174511543651,0.0186593939029033,0.537071951925292
"ENSG00000236698.1","0.00001","MR-Egger",58,-0.0351665476366134,0.184092145335997,0.848504535944895,0.00592775032268562,0.0204847299303808,0.77229511144977
"ENSG00000268869.6","0.00001","MR-Egger",57,0.0930228316607795,0.133135899616049,0.484735878420824,0.000467366644387269,0.0196428401101619,0.98101753890859
"ENSG00000186715.11","0.00001","MR-Egger",55,0.0101752719954411,0.0672704874323134,0.879771347772696,8.89664241347274e-05,0.0193334775402171,0.996328405710909
"ENSG00000228549.5","0.00001","MR-Egger",52,0.0479942674867788,0.0972508812353017,0.621652384089478,-0.00511757105570427,0.0195371053804027,0.79336684516595
"ENSG00000238142.3","0.00001","MR-Egger",51,0.097977237967262,0.0758491130365533,0.196447635392728,-0.013632939065729,0.0193741452253827,0.481640419688225
"ENSG00000272426.1","0.00001","MR-Egger",51,-0.0468441857327545,0.240218935972328,0.845388081322243,-0.00566818772480717,0.0248979748485583,0.819913232631267
"ENSG00000058453.17","0.00001","MR-Egger",51,0.0605886872621179,0.184333505761615,0.742389573760526,-0.00595563262116241,0.023984335082357,0.803891905149524
"ENSG00000159363.19","0.00001","MR-Egger",48,-0.594210525613728,0.582828165729035,0.307951641435659,0.0340048946510147,0.0241428397089485,0.158986683574031
"ENSG00000117118.10","0.00001","MR-Egger",48,-0.340107029226851,0.410764869991062,0.407679162581237,0.0233594357111869,0.0224513931682212,0.298133288014023
"ENSG00000117115.13","0.00001","MR-Egger",47,0.810500583121772,0.755266953079514,0.283212223521011,-0.0442759561099874,0.0271751693739236,0.103253788011555
"ENSG00000117600.14","0.00001","MR-Egger",35,-2.61902516590683,1.98870340954617,0.187855012341572,0.0807361033447462,0.0563976628051177,0.152272499753959
"ENSG00000099260.12","0.00001","MR-Egger",36,-0.606518783234701,0.277796309065051,0.0290121081435013,0.12653213399698,0.0446554890900435,0.00460387090622283
"ENSG00000223656.1","0.00001","MR-Egger",36,0.210026002085242,0.238725533683369,0.378978383074494,-0.0906047952449499,0.0442789688871545,0.0407341007590354
"ENSG00000156869.14","0.00001","MR-Egger",37,0.805670958577343,0.479277855075341,0.0927609351535705,-0.0287951516290055,0.0599892472085157,0.63122368335124
"ENSG00000162688.17","0.00001","MR-Egger",40,0.356994875767902,0.205395335693213,0.0821955598702921,0.000246279049047847,0.0421920393511972,0.995342696441067
"ENSG00000117620.15","0.00001","MR-Egger",44,0.127086356671979,0.240540147387716,0.597265176051931,-0.0721689584528816,0.0310830419586489,0.0202430978488366
"ENSG00000288826.1","0.00001","MR-Egger",47,-0.255366635743266,0.258102066540614,0.322466619750822,0.0183503244164506,0.0290460328613108,0.527539154227752
"ENSG00000156875.14","0.00001","MR-Egger",47,-0.674480996618189,0.714317316152356,0.345051300283436,-0.0190735525563813,0.04541380634128,0.674489412571306
"ENSG00000156876.10","0.00001","MR-Egger",51,0.0195853091651862,0.116715273565515,0.866737344812927,0.00766546764595746,0.0228313229144853,0.737064320149719
"ENSG00000122435.11","0.00001","MR-Egger",51,-1.58604615159219,0.809915265379215,0.0501964009247042,0.0610555422335352,0.0424190813229899,0.150053802915032
"ENSG00000122477.13","0.00001","MR-Egger",52,0.0630342808862411,0.073889127989429,0.39360786038301,0.00761086882753616,0.0203567843288688,0.708498190965744
"ENSG00000285530.1","0.00001","MR-Egger",54,0.0565682456630253,0.195336149781558,0.772126588604987,0.00532927563942183,0.0283884095888449,0.851090534576659
"ENSG00000137992.15","0.00001","MR-Egger",55,-0.088008531421813,0.269596528169856,0.744087435169448,0.00884864850875338,0.0237720244404113,0.709721992028172
"ENSG00000224616.4","0.00001","MR-Egger",55,-0.0664032204391746,0.370074380416316,0.857598434150809,0.0472911135031564,0.0284318440977752,0.0962493924832066
"ENSG00000137996.13","0.00001","MR-Egger",55,-0.0609641579092389,0.282346491623445,0.829050373646356,0.0477075760351932,0.0220817036722341,0.030733790117818
"ENSG00000079335.20","0.00001","MR-Egger",55,-0.854840846636461,0.531283075590693,0.107613716640371,-0.0132577788302554,0.0284642278289685,0.641380255751544
"ENSG00000181656.7","0.00001","MR-Egger",55,0.112767815427089,0.855815076701295,0.895168930869655,-0.0713074774695457,0.0264733185775207,0.00706933763109707
"ENSG00000162692.12","0.00001","MR-Egger",55,0.455736654940746,0.394797270455665,0.248354187209323,0.00448878779783187,0.0251237277670956,0.858198972066485
"ENSG00000162694.14","0.00001","MR-Egger",50,-0.194651101484339,0.489833611159029,0.691085724681827,0.0206221880893912,0.0366444723578535,0.573595629867945
"ENSG00000273204.1","0.00001","MR-Egger",50,-0.282989840614126,0.310615009383194,0.362262183015993,0.0631948212596088,0.0479183838126388,0.187235588673442
"ENSG00000162695.12","0.00001","MR-Egger",50,0.458003230480227,0.515691577542843,0.374468668362611,0.0198908757696451,0.0268403734234596,0.45864466810678
"ENSG00000117543.22","0.00001","MR-Egger",42,0.970921212709655,0.522635622727799,0.0632059150934077,-0.0688060221594219,0.0384954110206785,0.0738756957711231
"ENSG00000233184.8","0.00001","MR-Egger",42,-0.0233284360039934,0.0615665983799927,0.704751848859951,0.0141471768004644,0.0384176107132981,0.712688933753776
"ENSG00000225938.2","0.00001","MR-Egger",30,0.906387284357491,0.693967637835177,0.191520438109982,-0.0442803426495431,0.0339575681767975,0.192236858193116
"ENSG00000170989.10","0.00001","MR-Egger",30,-5.27922385390445,1.78757528819265,0.00314408935337807,0.129748537138991,0.0477541153708417,0.00658740832730143
"ENSG00000117174.11","0.00001","MR-Egger",52,-0.29722989142625,0.160972309546166,0.064824576335978,0.00352379151370475,0.021406002031101,0.869245461569508
"ENSG00000171502.15","0.00001","MR-Egger",62,-0.686601756504566,0.203223787735318,0.000728691428593331,0.00758733520007543,0.0170174931967538,0.65570195693637
"ENSG00000285210.1","0.00001","MR-Egger",59,-0.220484854064561,0.148692889379112,0.138122126745206,0.0132042704433357,0.0214761784755524,0.538664792010331
"ENSG00000122417.15","0.00001","MR-Egger",56,0.295849348783585,0.140662843387614,0.0354437828723244,-0.0271894745093349,0.0193261215351839,0.159463885936814
"ENSG00000137975.8","0.00001","MR-Egger",55,0.319240192748022,0.185122644315557,0.0846213286646638,0.00943120454446622,0.02135611947637,0.658767087436166
"ENSG00000016602.9","0.00001","MR-Egger",54,-0.0215791890678988,0.368225212384008,0.953268133061561,0.0315098195964751,0.0192572542713914,0.101785784342453
"ENSG00000236915.2","0.00001","MR-Egger",49,0.0500208093595299,0.0573695328495571,0.383259950718999,-0.0153169124493558,0.0198164470314619,0.439558252508089
"ENSG00000261737.1","0.00001","MR-Egger",48,-0.0536988304391783,0.326312116236614,0.869288125503433,-0.0158645819459023,0.0260085550515423,0.541878022585271
"ENSG00000097033.14","0.00001","MR-Egger",48,-1.29427697432654,0.807183921736958,0.108835909514513,0.0591247526093648,0.0290988288181228,0.04216780908853
"ENSG00000183291.18","0.00001","MR-Egger",45,-0.0124581422850198,0.124670964460783,0.920401345776525,-0.00121606517999204,0.0253508861117951,0.961740680594807
"ENSG00000153936.18","0.00001","MR-Egger",45,-0.170057577932771,0.195230503504063,0.383721125927341,0.0386436638037138,0.0262167184964668,0.140479324177769
"ENSG00000267272.5","0.00001","MR-Egger",41,0.0741683854763256,0.270686672641752,0.784083948316891,0.0230528629136013,0.0251955789174017,0.360214379249938
"ENSG00000284240.1","0.00001","MR-Egger",40,0.742158527690163,0.565820355572121,0.18963810025418,-0.0405926424390222,0.0375572866081257,0.279777475293903
"ENSG00000143013.13","0.00001","MR-Egger",39,-1.19727645801073,1.18823163148218,0.313640762846406,0.0554859742577971,0.0349534584539929,0.112416547340815
"ENSG00000227290.2","0.00001","MR-Egger",37,-0.0720095221391751,0.273402541868696,0.792255560056694,-0.00221185108200847,0.0291290795225286,0.939472602182473
"ENSG00000228327.4","0.00001","MR-Egger",41,-0.59871485090908,0.463910345918723,0.196848280378101,0.069607770172532,0.0384312817136796,0.070105740140014
"ENSG00000237491.10","0.00001","MR-Egger",41,-0.428717553095076,0.347437243097319,0.217224360450455,0.0128138960775913,0.0379366912751345,0.735536124435475
"ENSG00000230092.7","0.00001","MR-Egger",42,-0.440504873439916,0.155734897639944,0.00467585250516889,0.0646046317468371,0.034547312577565,0.0614791664075869
"ENSG00000177757.2","0.00001","MR-Egger",42,-1.15903675102538,0.564803395800852,0.0401593080084164,0.0306700077003068,0.0420703533515355,0.465991192226231
"ENSG00000228794.11","0.00001","MR-Egger",43,-0.389123840601049,0.717096314545996,0.587378944449168,-0.0235388948789801,0.0306449455112722,0.442417847295339
"ENSG00000225880.5","0.00001","MR-Egger",43,-0.408611050884801,0.12211536743493,0.000819548481332699,0.0279556385204034,0.0284103706848975,0.325118389829263
"ENSG00000288531.1","0.00001","MR-Egger",44,1.09745835097997,0.692403041554647,0.112966488456019,-0.0655213818963505,0.0450660857747458,0.145975264712369
"ENSG00000234711.1","0.00001","MR-Egger",45,0.743582967980909,0.491720977557181,0.130481695084968,-0.0185188984220722,0.044221662895195,0.675381047609753
"ENSG00000230368.2","0.00001","MR-Egger",45,0.247067681484901,0.389661281023446,0.526043257642164,-0.00407166576497217,0.0401572483745364,0.91923845585659
"ENSG00000230699.2","0.00001","MR-Egger",46,0.178201629612836,0.517036074937041,0.730350027750776,-0.0437722593566322,0.0405715391097879,0.280636420795037
"ENSG00000223764.2","0.00001","MR-Egger",47,0.805766091268254,0.411521797640411,0.0502281845591239,-0.0815074860031309,0.0371037814769352,0.0280387794704526
"ENSG00000187634.13","0.00001","MR-Egger",47,0.139425076645215,0.404585511285215,0.730385981980016,0.0458416155534757,0.0298548012516139,0.124664606853057
"ENSG00000188976.11","0.00001","MR-Egger",48,0.112574055610798,0.617837543541282,0.855420622287334,0.0313856286758446,0.0306990842176547,0.306608804525284
"ENSG00000187961.15","0.00001","MR-Egger",48,1.08214522183128,0.796319014563085,0.174167408975188,-0.0529510931416163,0.0313018607612275,0.0907169912090859
"ENSG00000187583.11","0.00001","MR-Egger",49,0.274672389195664,0.507776098126372,0.588554387123565,0.00381962034366655,0.03725628247553,0.918341674944652
"ENSG00000187642.9","0.00001","MR-Egger",49,0.380235084446249,0.304497380255157,0.211763759251875,-0.0182635481552396,0.0382963810275384,0.633433256805532
"ENSG00000272512.1","0.00001","MR-Egger",50,-0.0860769579103568,0.137186535286644,0.530367805993429,0.00544315166285795,0.0315177806982787,0.862886472220886
"ENSG00000188290.11","0.00001","MR-Egger",50,0.562219044979901,0.78211244113482,0.472235303090847,-0.0518103065343927,0.0369055984181814,0.160360436868463
"ENSG00000187608.10","0.00001","MR-Egger",50,-0.815529896735878,0.416292691604501,0.0501092664924263,0.0192297844873026,0.0319613465346495,0.547402132326966
"ENSG00000224969.1","0.00001","MR-Egger",51,-0.5523467854993,0.359598810086379,0.12453632524441,0.0773619905036392,0.0403587295916196,0.0552558581770404
"ENSG00000188157.15","0.00001","MR-Egger",52,-1.46703753595671,0.553366309557504,0.00802266005646168,0.0244417012657929,0.0303746613220578,0.42100780722005
"ENSG00000217801.11","0.00001","MR-Egger",52,-0.782046732863905,0.447846579849156,0.0807695976957736,0.0416850994188148,0.0364713960234653,0.253058015413195
"ENSG00000273443.1","0.00001","MR-Egger",52,0.266968117415126,0.347852021199647,0.442798489610027,0.0275006872278202,0.0390743589145977,0.481554888151257
"ENSG00000237330.3","0.00001","MR-Egger",52,-0.381200528227584,0.339364350057204,0.261319419544303,0.0444042171437481,0.0289984280631803,0.125704429985254
"ENSG00000285812.1","0.00001","MR-Egger",52,-0.114844792616918,0.295017829619806,0.697068397939316,-0.0271239611156797,0.0304442334966837,0.37296178750913
"ENSG00000131591.18","0.00001","MR-Egger",52,-0.119769682829379,0.203210045393745,0.555600626514544,-0.010384208842412,0.0255514375915253,0.684445712139821
"ENSG00000223823.1","0.00001","MR-Egger",53,-0.655506043339067,0.425876944617966,0.123757626540071,0.0532730232980942,0.0308975928201278,0.0846752850941099
"ENSG00000162571.14","0.00001","MR-Egger",54,0.324992371492515,0.484611920862878,0.502460106928577,0.00735822623639476,0.0283917895714321,0.795506084297706
"ENSG00000186891.14","0.00001","MR-Egger",55,-0.0254001421646935,0.204255176667433,0.901034241546447,0.0235254155772489,0.0270123878707196,0.383802146858091
"ENSG00000186827.11","0.00001","MR-Egger",55,-0.0851440743148001,0.174522045251501,0.62564190858674,0.0458522051897452,0.0240469603047012,0.0565493935691637
"ENSG00000078808.19","0.00001","MR-Egger",55,0.893536470020201,0.318888285393003,0.00507811995377527,-0.0618494441107775,0.0255268545432359,0.0153964534456374
"ENSG00000176022.7","0.00001","MR-Egger",55,-0.615252452366923,0.265256209375034,0.020369845206514,0.0475684273718947,0.0226684200023109,0.0358658740396869
"ENSG00000184163.3","0.00001","MR-Egger",55,-0.189386073946644,0.346205754519413,0.584355859472285,0.0396469145479169,0.0354884294419891,0.263917961134318
"ENSG00000260179.1","0.00001","MR-Egger",55,0.0871914684541172,0.285780819648445,0.7602906830841,0.0261945743036704,0.0299837769266926,0.382322558079835
"ENSG00000160087.21","0.00001","MR-Egger",55,0.228716598644823,0.607297031997786,0.70646044021377,0.0585277037035806,0.0249980396805648,0.0192171442426585
"ENSG00000230415.1","0.00001","MR-Egger",55,-0.0478883119986767,0.429692881122078,0.911261283547442,0.00271566177092318,0.0316142457592974,0.931545960288876
"ENSG00000162572.21","0.00001","MR-Egger",55,-0.505390789176418,0.275367049606119,0.0664560654100912,0.0118129962382084,0.0230149509141795,0.607759050957358
"ENSG00000131584.19","0.00001","MR-Egger",55,-0.743432324079176,0.917096828245639,0.417574348559254,0.0217909335736765,0.0315085625261098,0.489196302425787
"ENSG00000169972.12","0.00001","MR-Egger",55,-0.610198303563958,0.268468709576696,0.0230331557301169,0.0253970872710835,0.0278148160692956,0.361201696889573
"ENSG00000240731.1","0.00001","MR-Egger",55,0.448394577080214,0.32108478887313,0.162564290428851,-0.0349113466368001,0.0283627428362299,0.218364929985877
"ENSG00000127054.22","0.00001","MR-Egger",56,-0.341686538967917,0.385601348650923,0.375556399358483,0.0322127311468845,0.0260513011555806,0.216268526838105
"ENSG00000224051.7","0.00001","MR-Egger",56,2.55463897424445,0.986543866624028,0.0096120054704496,-0.0707033792149938,0.0302593037361696,0.0194608694924934
"ENSG00000169962.5","0.00001","MR-Egger",56,-0.327865641846378,0.403815463382035,0.416837834750292,0.0102475684856825,0.0351589837734056,0.770696681007132
"ENSG00000107404.21","0.00001","MR-Egger",57,1.22731958952034,0.650243921811217,0.0590963742107709,-0.0845993176828026,0.0293908841555757,0.00399672252677252
"ENSG00000162576.17","0.00001","MR-Egger",57,-0.0073345078490171,0.293499232057764,0.980063043126353,0.00753119890308347,0.0245558486167612,0.759074205667985
"ENSG00000175756.14","0.00001","MR-Egger",58,-1.14435805666594,0.833712190746417,0.169874977039708,0.0356159788470569,0.0299554427094698,0.234453362437963
"ENSG00000221978.13","0.00001","MR-Egger",59,-0.0362156165878162,0.887869640318118,0.967463837777263,-0.00753139636774137,0.0293835447716701,0.797708848366091
"ENSG00000224870.8","0.00001","MR-Egger",59,-0.224883695552663,0.423866735455878,0.595728691119204,0.0476782017122732,0.0254892580458809,0.0614114531678518
"ENSG00000242485.6","0.00001","MR-Egger",60,0.446099685117683,0.18933574008138,0.0184664360543212,-0.052974995266068,0.0249608551495236,0.0338106291103555
"ENSG00000272455.1","0.00001","MR-Egger",60,0.104551002624498,0.290839105844719,0.719235623298781,0.0194335603778994,0.0263755819354752,0.461243254336059
"ENSG00000235098.9","0.00001","MR-Egger",60,-0.0100620282236673,0.0774711182550525,0.89666055720637,0.0135490807459817,0.0208728418922131,0.516257668996818
"ENSG00000225905.1","0.00001","MR-Egger",60,0.0646756712382507,0.130157350550178,0.619256950471322,0.0128122735644886,0.0214394125076033,0.550104353608818
"ENSG00000205116.4","0.00001","MR-Egger",60,-0.707781025707983,0.708113534399186,0.317537805478854,0.0112176859447455,0.0288034551526829,0.69693866033935
"ENSG00000225285.1","0.00001","MR-Egger",60,0.687419768712578,0.373342193066976,0.0655835754165421,-0.0410742059712634,0.0300660111144228,0.171896846328041
"ENSG00000179403.12","0.00001","MR-Egger",60,-0.0250713924887727,0.552479982760889,0.963804637398759,-0.0333111959012036,0.0249521903043462,0.181876059916628
