gene_id,n_snps,mean_F,median_F,min_F,p25_F,p75_F,n_weak_lt10,pct_weak_lt10,strength_flag
ENSG00000260088.1,45,12.562053058267372,1.1667057147887532,2.9824192143098797e-4,0.5211138657841907,5.761409955613415,36,0.8,adequate
ENSG00000162753.13,42,12.557927571627062,4.112164474485607,3.858268267663604e-4,0.5850057950667846,25.79247595931556,22,0.5238095238095238,adequate
ENSG00000270605.1,101,12.330104198476329,3.0632444528827336,4.1708927210460197e-4,0.5289197750900231,11.842068957003756,75,0.7425742574257426,adequate
ENSG00000117226.12,46,12.234755433111971,1.9882929310880477,2.3805036699202673e-4,0.542127677795188,6.212533348069861,36,0.782608695652174,adequate
ENSG00000224525.2,47,11.928308445439885,1.7629563710082246,0.0022894399200315313,0.45167675985595274,10.138864236611038,35,0.7446808510638298,adequate
ENSG00000286863.2,11,11.858194584433418,12.371763579700403,0.0702054344182863,1.743647253692236,16.643847027055877,5,0.45454545454545453,adequate
ENSG00000272668.2,70,11.829609771222456,1.101041822158091,0.0010308830623649743,0.3163302305789848,3.237121502390523,64,0.9142857142857143,adequate
ENSG00000084628.10,66,11.751540289179964,1.6429027618715468,2.5547973906654593e-5,0.44127370504478763,13.100022793529723,46,0.696969696969697,adequate
ENSG00000188672.19,81,11.596500741704709,1.4658629045498013,0.007638574429198881,0.36179784672250825,3.4975543750874856,67,0.8271604938271605,adequate
ENSG00000163041.13,56,11.574310254000164,2.54822331073042,6.59994580316099e-4,0.45302771865062863,12.349636003276759,38,0.6785714285714286,adequate
ENSG00000143194.13,63,11.365489504479036,2.4832077498329364,0.003354589223721542,0.5595701209698574,13.052548915834555,39,0.6190476190476191,adequate
ENSG00000162836.12,48,10.983450933877345,3.133996870770601,0.0019493281795207624,0.49047147043467154,9.22667743174961,36,0.75,adequate
ENSG00000213625.9,20,10.877511658857186,1.8362992544229804,0.02315123533140238,0.8052452739321306,7.528546972525641,16,0.8,adequate
ENSG00000117335.20,27,10.686951063711843,3.0845734800859894,2.249557408422691e-5,0.29662856273467947,5.389529866975238,23,0.8518518518518519,adequate
ENSG00000162670.11,3,10.595626353853515,14.702479546785106,0.027133828712664454,7.364806687748885,15.87987261642394,1,0.3333333333333333,adequate
ENSG00000183831.7,45,10.460915831117157,4.615852340202227,0.026637738769068484,0.5335634671682149,21.000880514608216,25,0.5555555555555556,adequate
ENSG00000280670.3,97,10.34150703096876,1.953151434474853,0.0018526644119440249,0.5148138691966486,4.687633035467864,76,0.7835051546391752,adequate
ENSG00000116783.15,43,10.211780650299318,1.027410415685081,0.0057077454350884915,0.35138216720371973,10.851582925900708,32,0.7441860465116279,adequate
ENSG00000171806.12,64,10.159546442355408,1.9260879100643935,0.001249545653784371,0.630028201817043,5.270170500227641,49,0.765625,adequate
ENSG00000057468.7,39,10.14139101985709,4.5004063205264275,0.006803979987985583,1.4798026283860972,14.402858438467602,24,0.6153846153846154,adequate
ENSG00000272823.1,29,9.809424802875006,3.7348259592232296,5.988097226489811e-4,0.43127878293097766,12.729487086421116,16,0.5517241379310345,weak
ENSG00000117748.10,111,9.782185561353835,0.9589585462361894,0.0012022812872161544,0.17181369895669077,2.719969967020849,95,0.8558558558558559,weak
ENSG00000272864.1,48,9.760505570126766,1.2336274516936838,3.5129186474800865e-4,0.04273497230226424,12.039027733171984,35,0.7291666666666666,weak
ENSG00000142794.19,71,9.726326453098949,1.2766791532762931,0.003038644817114085,0.36044023949674064,3.5310804336711756,62,0.8732394366197183,weak
ENSG00000244414.7,10,9.691296664541039,6.751878637647484,1.2055230369552136e-5,0.8707450043679344,18.43383329231268,6,0.6,weak
ENSG00000273198.1,39,9.676392994046632,4.473872567189423,0.01288368276423549,1.2631531475542381,15.283837856712482,24,0.6153846153846154,weak
ENSG00000198890.9,12,9.649437274629841,7.494644412208026,0.0510193883684932,1.6451823163885047,16.40142344750262,6,0.5,weak
ENSG00000134744.14,78,9.60113373847293,0.8085231615665296,6.050378726326861e-4,0.23196808068284985,3.3017766150822387,64,0.8205128205128205,weak
ENSG00000187010.21,79,9.569531032320862,1.7421790063596159,9.454314597672691e-5,0.37979734587005054,5.112367196527004,66,0.8354430379746836,weak
ENSG00000226067.7,9,9.431428399421003,11.481008491110822,0.5178750477465963,4.86333698612245,14.188079613194267,4,0.4444444444444444,weak
ENSG00000253326.2,56,9.402172578598984,11.596836742210414,6.593706960899083e-6,0.47920154450197716,14.733580837221004,27,0.48214285714285715,weak
ENSG00000238078.1,29,9.211066803867768,4.461972055571405,3.6790897752153823e-4,0.05661338907003734,10.80923646144829,21,0.7241379310344828,weak
ENSG00000067533.6,23,9.10541677386466,1.8170283362507378,8.976875847966998e-5,0.0944247680846779,11.88684847148387,15,0.6521739130434783,weak
ENSG00000067208.16,51,9.08960180438219,3.3223312625635866,0.003982693482508778,0.9047057525538468,14.161502584734324,32,0.6274509803921569,weak
ENSG00000272491.1,49,9.069397499588899,1.056949604587538,0.007592872409501253,0.41972973220438203,11.619508324182384,34,0.6938775510204082,weak
ENSG00000264343.7,26,8.924187083503647,1.3832291731221378,0.017531496138281356,0.5240158595803261,5.66056268938821,21,0.8076923076923077,weak
ENSG00000162620.16,43,8.80624522443352,1.6855457188258671,0.014704147291829391,0.2790058259542453,3.998372768701297,33,0.7674418604651163,weak
ENSG00000236268.6,4,8.781485407418032,11.484911234098407,5.38451893602376e-4,8.528767918758163,11.737628722758277,1,0.25,weak
ENSG00000273136.8,14,8.73099994449775,3.187455962935233,4.926350041424219e-4,0.21385644514391453,17.85243771859028,9,0.6428571428571429,weak
ENSG00000086619.15,48,8.603218275550347,1.2420910843489614,0.0030284893565513324,0.28812972662355985,4.497147136568981,39,0.8125,weak
ENSG00000196482.18,8,8.512514275966634,11.5744185514143,0.015111032782242108,1.679605596878135,13.059195572352907,3,0.375,weak
ENSG00000156171.15,71,8.447986634652993,0.6628465158642431,6.041646040363718e-4,0.2596298146378659,2.1862265337821367,63,0.8873239436619719,weak
ENSG00000182118.8,44,8.40875125087988,0.9660898367184825,9.579415542421196e-8,0.06504904629965773,12.70134154249319,32,0.7272727272727273,weak
ENSG00000227742.2,57,8.2965408067155,2.8107637072355756,0.0027596415494648453,0.09580716965200785,7.241016840956281,44,0.7719298245614035,weak
ENSG00000162782.16,77,8.26285939039604,1.2959233265180978,8.23349656204252e-4,0.16199681691558468,12.324925906405138,54,0.7012987012987013,weak
ENSG00000131697.18,47,7.967723033457387,1.7382507897425865,0.002653858949394826,0.33024954206246854,11.952157182601997,34,0.723404255319149,weak
ENSG00000237975.7,82,7.947949445013215,1.560168730606247,3.3101316366793864e-4,0.531114409022527,4.842351764569636,64,0.7804878048780488,weak
ENSG00000157181.16,41,7.900945678338354,10.088948764424725,0.004471793054806079,1.8297640554006207,11.706790554584062,20,0.4878048780487805,weak
ENSG00000159445.13,101,7.786142450603553,0.947446098276849,2.3453387933743143e-5,0.09761319301037819,3.2461556023018185,87,0.8613861386138614,weak
ENSG00000289192.1,44,7.7730485562201475,0.997412951867419,8.480042458285935e-4,0.3364492218995346,6.941869492678331,33,0.75,weak
ENSG00000162407.9,3,7.74337284372252,4.2136741351614075,0.06256467591205297,2.13811940553673,11.583776927627754,2,0.6666666666666666,weak
ENSG00000142675.18,84,7.739308096997628,1.6748413827144997,0.0023617732612507204,0.2968134130730261,4.362577428325556,69,0.8214285714285714,weak
ENSG00000177868.12,71,7.688507350032185,1.0508926467168527,4.615704383237759e-4,0.257435456543964,3.6298760679611477,59,0.8309859154929577,weak
ENSG00000117601.15,50,7.368422017969059,2.329649942946244,2.409176709054527e-4,0.4468533439657468,17.461141443661813,33,0.66,weak
ENSG00000117593.12,46,7.348777585563255,8.146533851871027,0.001373839920068341,1.302708946676151,9.033375195468453,35,0.7608695652173914,weak
ENSG00000183291.18,51,7.299445522255041,1.052824432713854,5.404569203887524e-5,0.186504432596021,6.616361515350038,41,0.803921568627451,weak
ENSG00000117569.19,9,7.283946558463808,12.675813169064448,2.2312250849945182e-4,0.21943555306734555,12.866010082744836,4,0.4444444444444444,weak
ENSG00000162669.16,39,7.257785242313644,0.6104369523187796,3.104555684015719e-6,0.19285059417019612,13.244337751852305,28,0.717948717948718,weak
ENSG00000243970.4,79,7.18010032487293,1.148191051852403,0.001977662338283231,0.2604582150665722,3.628019712240345,64,0.810126582278481,weak
ENSG00000060718.22,24,7.130748127543257,2.6058095809042756,0.06001962428974445,0.7201991280358002,16.184971745041462,15,0.625,weak
ENSG00000135773.13,40,7.062350888638191,3.091975462871855,7.233139288972222e-5,0.43348312304314257,12.42948104738813,28,0.7,weak
ENSG00000189171.15,58,7.053066679429256,1.1490960901210094,0.0013051492561248605,0.25455962342933164,2.562692089163111,53,0.9137931034482759,weak
ENSG00000196369.12,17,6.9071362352665675,0.7506184949117265,0.02733969738044228,0.23188241001170035,13.02995194365275,10,0.5882352941176471,weak
ENSG00000235501.7,60,6.884118376011874,0.989586809139883,2.626106867724841e-4,0.06829716199035504,8.479131490599093,45,0.75,weak
ENSG00000273487.1,48,6.77657943319537,2.931412719269672,0.01130311941684588,0.27332305206008406,11.779018383256764,34,0.7083333333333334,weak
ENSG00000270171.1,68,6.753977198760132,0.7908147372820249,3.126782788227569e-7,0.24058422638899868,2.6151178593783824,57,0.8382352941176471,weak
ENSG00000135778.12,46,6.538921134121851,0.9374906974156605,2.1852141619039853e-4,0.3495765598804833,1.8894445132966484,41,0.8913043478260869,weak
ENSG00000272583.1,5,6.516805363264429,6.250766607532982,4.193026252135293,6.012686924196594,6.720441912266105,5,1,weak
ENSG00000204138.13,95,6.469518131424102,0.8439040094095682,1.2258708155137436e-4,0.14868772667443522,3.860560436603033,79,0.8315789473684211,weak
ENSG00000058085.15,33,6.3032565712178945,1.0582859043048736,1.7557625250371644e-4,0.12645293782470293,5.20990369992603,25,0.7575757575757576,weak
ENSG00000143322.21,66,6.3009998526118585,1.5998523096605841,1.0938649347039044e-6,0.19296473792723698,8.240109041445534,52,0.7878787878787878,weak
ENSG00000284735.1,62,6.298297135215226,1.1054995757328694,2.229709001913544e-5,0.202293074754048,6.554680582524958,48,0.7741935483870968,weak
ENSG00000162630.6,13,6.228590898647714,3.147838281308217,0.05563900794675071,0.9298464598147709,11.79708514736383,8,0.6153846153846154,weak
ENSG00000204219.11,55,6.158269700376159,0.7265565651676482,0.007760870881747126,0.23584010591392907,5.345830586960782,45,0.8181818181818182,weak
ENSG00000203710.12,31,6.150002738673926,1.5596008308443714,2.7095754505484105e-4,0.33537817185025337,6.248674664373375,26,0.8387096774193549,weak
ENSG00000203724.11,5,6.057199062817401,1.0657907631140804,0.0495344758142255,0.06625906405949841,4.126017392519693,4,0.8,weak
ENSG00000272645.4,46,6.0553682956709425,1.2010851953499648,2.3127167709750568e-4,0.1917202280760989,2.403169644088935,40,0.8695652173913043,weak
ENSG00000000457.14,64,5.953687946394577,0.6259524840344473,0.0010606370364865613,0.13454327055610116,12.242037175310676,47,0.734375,weak
ENSG00000223804.5,20,5.919833685679199,3.6743575924606793,0.00440494607192403,0.296994702265833,11.770358766350645,14,0.7,weak
ENSG00000230461.9,18,5.855972237260616,1.4136091024405242,2.7986883507119086e-4,0.15790698271986006,12.104985237724284,12,0.6666666666666666,weak
ENSG00000186364.12,17,5.847627782559561,0.7117615822658773,1.8610087874830537e-4,0.06957587258227671,7.581035550135492,13,0.7647058823529411,weak
ENSG00000142599.19,57,5.8416389255224495,1.1565300282775217,2.788976676015732e-4,0.11296164189056276,11.446593245641216,41,0.7192982456140351,weak
ENSG00000127463.16,89,5.836883182781065,0.8212951971551423,3.62199040363918e-4,0.20225280316902777,3.3591041089733737,76,0.8539325842696629,weak
ENSG00000233396.9,20,5.833322652926751,0.5549174887852217,9.655751832931294e-4,0.11719672653224265,6.103465403046025,17,0.85,weak
ENSG00000143774.17,63,5.778846008448636,1.23837353121189,0.0010082202252398166,0.149475861292005,4.059336453970546,48,0.7619047619047619,weak
ENSG00000235098.9,91,5.737079820062069,0.6932822297314534,5.501808043809377e-4,0.18639442482519886,1.8322242439624525,84,0.9230769230769231,weak
ENSG00000180867.11,43,5.734024457808532,0.8217922383228381,4.4180624878578493e-4,0.09609256518100022,5.950676288483996,34,0.7906976744186046,weak
ENSG00000116793.16,52,5.7286532316648495,0.9250806723823383,5.835014343982454e-4,0.2460252232765934,12.125537772571167,38,0.7307692307692307,weak
ENSG00000231752.7,5,5.702660957441632,6.255524189420831,2.3657466322741367,6.1612155168701825,6.504271938585497,5,1,weak
ENSG00000233593.11,32,5.660987883929779,2.07572226806058,4.709183035997241e-4,0.1968051768434162,7.511138863016875,24,0.75,weak
ENSG00000153898.13,56,5.646722903507719,0.8762774405936342,0.0026695983685884623,0.14131806144154374,2.7540514368121785,51,0.9107142857142857,weak
ENSG00000237457.6,3,5.608851318810351,2.466262451200154,0.8108840823700352,1.6385732667850945,8.007834937030509,2,0.6666666666666666,weak
ENSG00000085491.17,50,5.597741828880759,0.639424658699798,0.0046765458753418865,0.19578593786290327,3.524825247852635,43,0.86,weak
ENSG00000287979.1,12,5.572131466616155,5.1256909010007465,0.3461010151823904,1.022567640999745,9.582087132569573,9,0.75,weak
ENSG00000236915.2,62,5.56240437886482,2.4880342925008723,7.451005446216243e-4,0.17577697816788634,6.784699370236102,47,0.7580645161290323,weak
ENSG00000143776.20,54,5.467552972232744,2.4347893233088183,3.259174836189974e-4,0.4776316219553805,12.230563736758086,37,0.6851851851851852,weak
ENSG00000236206.2,32,5.454714825263077,0.6164297474661058,7.954630071664783e-4,0.13811435758590115,4.2614688863313415,27,0.84375,weak
ENSG00000143353.12,26,5.453029996704171,0.5224077270745775,1.5630509965573064e-4,0.11688882661315286,1.719586073381632,21,0.8076923076923077,weak
ENSG00000143147.15,47,5.423770319790449,1.8538859240608567,1.1225132936008247e-4,0.5010623437765025,10.076371743662499,35,0.7446808510638298,weak
ENSG00000232456.1,104,5.3863650628319135,1.5483102001140128,0.009549746682763252,0.3578501293062462,5.094467807160336,85,0.8173076923076923,weak
ENSG00000162383.13,66,5.340674915737349,0.7572471443160789,0.0016910306014416108,0.10268379027103734,2.7472638119627635,58,0.8787878787878788,weak
ENSG00000143512.13,46,5.241350349907547,2.249938653416707,0.0019136355421958704,0.7021723383258447,5.187883700808612,36,0.782608695652174,weak
ENSG00000172260.15,11,5.210071079664347,3.8342277008116032,0.19178562477917396,0.8774082727458614,8.967636943894423,8,0.7272727272727273,weak
ENSG00000155816.21,16,5.205675158915716,1.3811931459013698,0.007749887606282362,0.1981567963306119,11.501293448812703,11,0.6875,weak
ENSG00000242193.11,31,5.195930604867247,1.1590245679047817,0.03204998182551016,0.2540092445972587,5.554637107391079,26,0.8387096774193549,weak
ENSG00000284650.1,58,5.142321602152933,0.8717740668987497,0.002036481101485267,0.2450313828769397,2.585457721455165,55,0.9482758620689655,weak
ENSG00000092621.13,36,5.132664729255447,1.0684604940656544,0.0023493465001027656,0.21942629803314476,2.73445567396861,33,0.9166666666666666,weak
ENSG00000236975.2,55,5.124015579559155,0.7571652977104286,1.6486129275151718e-5,0.23302273823006714,2.119512851977072,49,0.8909090909090909,weak
ENSG00000187815.10,83,5.108777744059331,0.829662176361229,2.951258720509174e-4,0.17794601852964298,3.285943100720683,71,0.8554216867469879,weak
ENSG00000162600.12,24,5.107817509860153,0.6831668284571976,2.881850171831362e-6,0.10282429163971883,4.341053729989504,18,0.75,weak
ENSG00000116678.20,19,5.105766308139139,1.711225765567653,0.029974105186685626,0.17900013301524278,8.637308058589875,14,0.7368421052631579,weak
ENSG00000232022.8,83,5.079035842675779,1.0806075999641498,5.956477820953363e-6,0.1350039812959018,3.644574721988147,74,0.891566265060241,weak
ENSG00000232995.7,18,5.033993314731026,0.6664129708830628,0.0030440552189335965,0.3148456628418548,1.2395742041989806,15,0.8333333333333334,weak
ENSG00000186715.11,89,4.993631659903134,0.8486240707586875,2.4164547518271205e-4,0.25743028984454597,3.9730706812041245,80,0.898876404494382,weak
ENSG00000143674.11,54,4.990518028786822,0.9872737148625312,0.0016404040712728947,0.30182364537902534,3.2885021080823056,45,0.8333333333333334,weak
ENSG00000132849.22,19,4.974288493593137,1.5575122399353858,0.019661860270695875,0.3346781831356851,11.794161625788657,13,0.6842105263157895,weak
ENSG00000117174.11,69,4.960353246716791,1.1102937963248691,0.004098497902323298,0.26575681808911594,2.920544007461458,56,0.8115942028985508,weak
ENSG00000122477.13,63,4.951325315175649,0.7899769425361562,2.1914743756186846e-4,0.11652907341431934,3.918983289299487,51,0.8095238095238095,weak
ENSG00000135845.10,27,4.946302526315738,0.6178546050351817,0.0016891159217338912,0.11694864955407477,3.542043285268515,23,0.8518518518518519,weak
ENSG00000122417.15,67,4.920580550628816,0.7185220216878799,2.363368811107712e-4,0.16761033837506156,1.9886062662350557,60,0.8955223880597015,weak
ENSG00000116675.16,25,4.891535453767152,1.8323164066032414,1.9526215964149013e-4,0.7271942395422246,7.453334147817755,20,0.8,weak
ENSG00000078618.23,68,4.879136973327013,0.5329283249046186,9.048572576782535e-4,0.11910638840515841,4.198298561895712,52,0.7647058823529411,weak
ENSG00000154027.19,47,4.874049128448344,1.0732073348570983,0.002173081565703236,0.4442674123564263,11.605442257042007,34,0.723404255319149,weak
ENSG00000215845.11,93,4.870584045587511,0.5005604074085498,4.5958030373481943e-4,0.09837163540190727,1.4761050098472999,85,0.9139784946236559,weak
ENSG00000215808.4,7,4.831734031904509,0.94856743558621,0.20109348670518068,0.47480200904292225,8.967623095124084,5,0.7142857142857143,weak
ENSG00000233621.3,64,4.819007735460855,0.9269989779763195,3.7571168459184343e-4,0.13140132964861573,2.60792814894484,57,0.890625,weak
ENSG00000238142.3,82,4.79875265179603,2.6481912549623736,2.54848680832333e-4,1.0658931457288838,6.800515931496509,73,0.8902439024390244,weak
ENSG00000151414.15,3,4.795857387704821,0.4165502136858551,4.200006577439578e-4,0.20848510717179952,7.19357608122836,2,0.6666666666666666,weak
ENSG00000203963.12,20,4.7568093085949075,1.3587352768470808,0.05255180091492934,0.5421793287435728,7.111496796367347,17,0.85,weak
ENSG00000196071.5,60,4.740023104833796,1.569989128394425,3.908858192336385e-4,0.22415507481160218,5.513903013014161,51,0.85,weak
ENSG00000203965.13,45,4.724694911098071,1.927107134005677,4.342503621935285e-4,0.1599390466747922,8.42000029374212,38,0.8444444444444444,weak
ENSG00000269933.1,27,4.673556612076804,1.2002184265398836,5.499079101889901e-4,0.3719973852545767,7.101336377962098,21,0.7777777777777778,weak
ENSG00000225265.2,46,4.649242929840986,0.5321494624294072,0.00957396730374337,0.08589614978026203,4.908619338616041,38,0.8260869565217391,weak
ENSG00000088035.18,43,4.608549307786802,1.3815374732169217,0.00270509012183922,0.8453933061222991,7.555710962143442,36,0.8372093023255814,weak
ENSG00000231050.2,117,4.599796474241584,0.5518773106602334,4.14914184747321e-4,0.09209710057896861,1.2573997775182628,110,0.9401709401709402,weak
ENSG00000162885.14,59,4.599625267120265,0.698247957180878,0.0011829197867301564,0.21515557810696287,2.3469170874218044,53,0.8983050847457628,weak
ENSG00000116830.12,38,4.517145104514658,0.2914477725103737,9.160595382003825e-4,0.07410649703135476,2.0160843983312726,33,0.868421052631579,weak
ENSG00000287283.1,28,4.514937131875618,2.5868236342011093,0.04065602726279441,0.4559844888319734,7.024826547043093,21,0.75,weak
ENSG00000152104.12,17,4.5040197234096615,0.8669724305759173,0.00459827406580391,0.09310599659192226,11.618047181138595,12,0.7058823529411765,weak
ENSG00000238290.1,69,4.490900672617718,1.253454856627005,0.002584023946927031,0.19375755784550158,2.433543235092688,61,0.8840579710144928,weak
ENSG00000143156.14,59,4.484787480359772,0.6661352002948696,4.896251193759862e-4,0.12127324249242316,1.8195277826987986,52,0.8813559322033898,weak
ENSG00000153363.14,62,4.470900375769195,0.4563581080444932,1.4109999979403177e-4,0.16919795398948134,3.14988475596683,53,0.8548387096774194,weak
ENSG00000172456.18,35,4.432183328624057,0.6029834051704603,0.0019380359013240183,0.084848237783112,5.94020448976505,27,0.7714285714285715,weak
ENSG00000231613.1,44,4.423791604003085,0.6556591559401492,8.069685321851791e-7,0.2307370069496394,2.198854056635176,39,0.8863636363636364,weak
ENSG00000283445.1,27,4.41816952869825,1.5075076918801376,9.800869187467308e-4,0.2550027260439949,4.536483891595912,24,0.8888888888888888,weak
ENSG00000215908.10,95,4.39189130694257,1.269774206672258,8.75261565316072e-5,0.3383811999144395,5.464994077679405,81,0.8526315789473684,weak
ENSG00000153936.18,51,4.382785196424223,1.0015032649342375,8.344496357875795e-4,0.2498869914659142,4.609038048717218,44,0.8627450980392157,weak
ENSG00000231437.3,74,4.376412200975148,0.649787592872952,5.5477609090844985e-5,0.061296751732083835,1.775753259434353,68,0.918918918918919,weak
ENSG00000097046.13,39,4.373033014078163,1.2992440830944776,5.620981715806045e-7,0.19042458947448726,2.7588509276302293,34,0.8717948717948718,weak
ENSG00000243480.8,19,4.336206297333129,0.5565063130942324,0.051950557411886304,0.3439432320123229,11.374010212813616,13,0.6842105263157895,weak
ENSG00000116791.14,50,4.333705738687891,0.8415410873681439,0.0033897912200873915,0.07316387999266831,2.0716449877814247,45,0.9,weak
ENSG00000122218.16,91,4.332649732992876,0.9503709733132063,9.158023337471212e-4,0.3197124171969228,2.9453029426314274,83,0.9120879120879121,weak
ENSG00000007933.13,39,4.292198493927132,1.8723078690604977,0.004433831927564422,0.289759771846839,3.4400159614989194,33,0.8461538461538461,weak
ENSG00000231663.2,67,4.29075321805897,0.9955539052748096,3.534835701429698e-5,0.12831495930867187,2.4069506327083907,59,0.8805970149253731,weak
ENSG00000134202.12,76,4.28946080600766,1.2227052730293066,2.3718269493408617e-4,0.25345764594939657,2.6705410335509345,71,0.9342105263157895,weak
ENSG00000288905.1,2,4.263389712054018,4.263389712054018,0.7839732696310981,2.5236814908425576,6.003097933265477,2,1,weak
ENSG00000162688.17,57,4.246633545284393,0.6079957218780498,7.350420139866699e-4,0.1891156411771124,2.032919505186267,50,0.8771929824561403,weak
ENSG00000143158.11,56,4.243729222927583,0.6407761027708052,4.979575658080899e-4,0.1820266436346964,1.7317537437994643,51,0.9107142857142857,weak
ENSG00000228502.1,15,4.234898217709392,3.511429164875309,0.004104504601077299,0.21727498785022675,7.987647731722451,13,0.8666666666666667,weak
ENSG00000281741.2,11,4.230787317728374,0.7768338661764782,6.148403586492325e-4,0.6545200287147861,6.9416308075592195,8,0.7272727272727273,weak
ENSG00000243709.1,53,4.216112147877414,2.0426454149390225,0.003599845675328589,0.22055845378793001,6.13642249301747,44,0.8301886792452831,weak
ENSG00000116711.10,36,4.183000828316785,4.528096353917669,0.0057186383008699035,1.2356814476054123,6.57060393855032,33,0.9166666666666666,weak
ENSG00000187889.13,3,4.15805622264465,0.3255893228258418,0.15218150789018142,0.2388854153580116,6.160993580021883,2,0.6666666666666666,weak
ENSG00000143153.14,57,4.155978228763021,1.1697772211239812,5.4134523113303977e-5,0.19498914165038495,5.879145104265645,44,0.7719298245614035,weak
ENSG00000260855.1,68,4.154752966033511,0.6347648560792547,6.442143034807721e-5,0.22517638393360268,2.3995084239171893,61,0.8970588235294118,weak
ENSG00000157978.12,81,4.14777345710173,0.8087515988704709,5.026029690954163e-4,0.16397784853596076,1.411887376556302,75,0.9259259259259259,weak
ENSG00000117245.13,81,4.111540775122772,0.7277742460730784,2.990856432842063e-6,0.16485182309056406,2.296770768452035,70,0.8641975308641975,weak
ENSG00000261349.1,79,4.108135624914833,1.1823873644766052,0.011869657887713339,0.606091139122984,3.529883884684805,70,0.8860759493670886,weak
ENSG00000162877.13,65,4.082597435580285,0.9624113355889583,1.2202441810314867e-9,0.16868983072520394,4.291315887658425,58,0.8923076923076924,weak
ENSG00000254685.8,43,4.078830871851048,1.187943209984626,0.006967601949136922,0.276363662895149,6.379359613960284,35,0.813953488372093,weak
ENSG00000000971.16,10,4.062887002467043,1.093657204806445,0.004010339699911191,0.2332293402076554,9.00279381879237,7,0.7,weak
ENSG00000142937.12,86,4.056976847154369,0.7248981192147279,9.161122319178069e-4,0.1507653038336566,2.8266237464777566,69,0.8023255813953488,weak
ENSG00000285215.2,9,4.050517458241847,3.591503369062223,0.13178031968467346,2.032189467122364,6.081832004611705,9,1,weak
ENSG00000227533.7,70,4.044837683528601,1.0297188874797778,5.496516511025133e-5,0.35578037554676906,3.387246691261362,65,0.9285714285714286,weak
ENSG00000117595.12,32,4.044223810942539,1.0677519744683608,0.05923717357948074,0.6347405702869581,4.408625051271135,26,0.8125,weak
ENSG00000134371.14,13,4.043227181377193,0.5530360504637212,0.03595248989601578,0.3070395653411817,11.636096504495882,9,0.6923076923076923,weak
ENSG00000143036.17,64,4.031828084393771,0.5675677286727747,6.468109363320755e-4,0.06808397300911201,1.8025698388289753,58,0.90625,weak
ENSG00000134201.12,80,4.0244993574073105,0.6544639406889154,2.017799156549212e-4,0.1704261008953294,1.937498296629942,74,0.925,weak
ENSG00000055732.13,59,4.017569859502532,1.1398734807331148,1.360241555122729e-4,0.280227031271909,4.675063247029344,51,0.864406779661017,weak
ENSG00000050628.21,28,4.01451023160103,0.8370379029001203,0.02144507321085479,0.23657013420332573,9.031124127731228,22,0.7857142857142857,weak
ENSG00000230325.1,42,4.011853857294389,0.8070661060744078,5.621770064307722e-4,0.04618188712190402,2.4672019426888254,37,0.8809523809523809,weak
